url	query	annotation
https://live.staticflickr.com/65535/48788707947_545ee521ba_o.jpg	people	There is a handful of people in this area. Some are sitting on the bench, some are walking.
https://live.staticflickr.com/7644/26829593652_b9ea55be58_o.jpg	cars	There are different types of car and of different colors which are parked at the top of a hill
https://live.staticflickr.com/8449/8005400173_dd3a8b9c23_f.jpg	people	There is a family of three shown in this image looking around the site.
https://live.staticflickr.com/5553/14134452000_38dbacb8de_o.jpg	location	The image is set in the outdoors of a downtown portion of a city where a large paved median is dividing two separate streets, both lined with buildings.
https://live.staticflickr.com/4290/34688377540_d3bf882317_k.jpg	small objects	Small novelty items of interest are being laid out among tables and shelves for displaying merchandise to curious shoppers strolling by.
https://live.staticflickr.com/2719/4446205800_e6c0719e33_k.jpg	arthitecture	The interior of the church is made of brick and stone, with arched windows, a painted scene on the ceiling, and a plain, orange painted background in a sort-of Spanish style.
https://live.staticflickr.com/5557/14809509002_15a757521a_k.jpg	building	The image features the capture of a historic castle-like structure that displays both towers and large fortified walls that bridge the gaps between the concrete towers erected.
https://live.staticflickr.com/65535/51124314487_072bacaf77_f.jpg	happenings	There is a harbor with small boats beside wooden boardwalk.
https://live.staticflickr.com/4709/39932776151_a54833cf44_o.jpg	small objects	There are rocks, dirt, and various other types of debris that can be found scattered across the floors of the building featured.
https://live.staticflickr.com/5124/5277526112_7b168d8aa4_o.jpg	people	There are a few people on the deck of the boat they are asian in apperance and they are all standing. They are all warmly dressed in pants and puffy coats.
https://live.staticflickr.com/1485/25055499572_0a1be10042_o.jpg	weather	The weather appears cold and damp.  Low grey clouds fill the sky giving it a very lifeless feel
https://live.staticflickr.com/65535/50518829382_726f8d9f62_h.jpg	landscape	Above the pond, there is a mountain. The stream of water is coming from the mountain. You can see big rocks around the pond.
https://live.staticflickr.com/5592/30487455316_fdf630518b_f.jpg	small objects	The bottles of zinfandel wine sitting on the table have a white label with red lettering.
https://live.staticflickr.com/8211/8324409073_828762c74f_b.jpg	street	Fairly narrow streets in town here, are used by people who live on them, generally not as avenues to pass through them. Note many have no kinds of lines.
https://live.staticflickr.com/4715/28019644509_c97c5cdd88_o.jpg	sea	Shows a large water body with sun at the show hence an ocean
https://live.staticflickr.com/3575/3363618005_3d5e8debd9_o.jpg	plants	There are some tall bushes in the center of the building. Some of the windows also have plants.
https://live.staticflickr.com/65535/51642184948_c4ea34990f_f.jpg	people	A man wearing a pink Hawaiian shirt and sunglasses is laying on one of the lounge chairs next to the wall with the mural.
https://live.staticflickr.com/3492/3750759898_cc81b64aac_o.jpg	cars	There are cars that are parked outside the building of different colour
https://live.staticflickr.com/4529/24397859178_59b6559c83_o.jpg	weather	The weather appears to be sunny and warm. You can see clouds in the sky. The sun is shining above, from the sky.
https://live.staticflickr.com/65535/50776082007_3092ec8d08_f.jpg	cars	Some of the cars driving on the road are crossing the bridge while some are parked.
https://live.staticflickr.com/2042/1880147869_152e55e53a_6k.jpg	building	This is a wooden Japanese temple courtyard building shaped like a square ring. The building surrounds a large courtyard paved with clean cement tiles.  On one side is a tall, wide main gate.  On the other side is a wide entrance to the temple grounds.
https://live.staticflickr.com/7168/6687657777_70bcc65146_5k.jpg	building	This appears to be in a commercial area with some shops and other office buildings seen.
https://live.staticflickr.com/3663/3411900446_ff83ece2cd_k.jpg	what they are doing	People meet up in a small group near the entry doors of the building here, they likely chat, enjoying the sun and air, taking a break.
https://live.staticflickr.com/3497/3470692510_262f7526f0_h.jpg	people	A mother and father are holding a small child and smiling.
https://live.staticflickr.com/2556/3974502924_fe52615c56_o.jpg	trees	There is a large tree covered in moss that is gated around so it won't get hurt.
https://live.staticflickr.com/2360/2148916434_3e66e30ac8_o.jpg	furniture	Colorful wide red hard benches located in large common areas allow seating for those waiting, or just visiting.
https://live.staticflickr.com/65535/50035089056_524c262a90_f.jpg	trees	The image is captured from the setting of a rocky hillside captured in the middle of a dense forest that is plotted with tall trees that completely blanket the surrounding area.
https://live.staticflickr.com/3902/14943618165_6fc609fe5e_h.jpg	weather	There are sun rays penetrating through the window hence its summer
https://live.staticflickr.com/7106/7655505402_6daf5f7e32_h.jpg	trees	A row of deciduous trees have been planted near the grave yard, they grow in tandem, with bright green leaves.
https://live.staticflickr.com/4115/4745413180_f01dd0a27a_o.jpg	rivers	A waterfall is seen crashing down between the rocks.  The water hits the ground and continues down the hillside.
https://live.staticflickr.com/8683/28481652380_6b26d13c5d_f.jpg	weather	The weather appears to be sunny and warm. The round sun is shining down from above.
https://live.staticflickr.com/1903/30470298307_0361ac4bb8_o.jpg	activity	A sign indicates that the platform may get slippery when wet,
https://live.staticflickr.com/1460/25946136201_b41ae99d44_f.jpg	trees	Palm trees tower over two hundred feet over the walkways and pool.
https://live.staticflickr.com/7874/47167097732_fa63e9ec0c_f.jpg	lake	The park has a lake that the animals can swim. There's a sign that people can't swim.
https://live.staticflickr.com/65535/48849884568_ce18eeed60_o.jpg	people	There are many people gathered together in this cafeteria or library room. They are mingling, eating and using their computers.
https://live.staticflickr.com/2135/32967979895_f95861dc58_o.jpg	cars	Some cars, two buses, and even a horse drawn carriage are parked in front of a historic European building.  The cars are mostly hatchbacks and compact sedans.  The buses are relatively short.  The horse drawn carriage looks like an antique from hundreds of years ago.
https://live.staticflickr.com/2641/4124826664_bbba6a1490_o.jpg	arthitecture	The building appears very modern with a large triangle shaped opening with lots of glass and large stone bricks.
https://live.staticflickr.com/3871/14901133838_9ff5015940_3k.jpg	street	Beyond the grassy plain, one can see a side view of a somewhat empty street traveling parallel to the coastline beyond it.
https://live.staticflickr.com/1045/783016342_5301dfc74e_o.jpg	people	There is one person sitting by one area of water with his hands on his legs looking out into the water that has sparkling refelcetions of the lights around.
https://live.staticflickr.com/4028/4429218663_22cb3d3384_o.jpg	happenings	There are some construction vehicles that are digging up the ground while it is snowing.
https://live.staticflickr.com/889/40500308185_84abb76420_f.jpg	what they are doing	The man is sitting in the open area of a trunk of a car.  He is looking down at a mobile device he has in his hands.
https://live.staticflickr.com/65535/47687818941_df28398af2_f.jpg	building	A mall with lit skylight type areas above, very high, tall ceilings and wide store fronts are seen inside where shops are found.
https://live.staticflickr.com/6193/6140254382_6b18773609_o.jpg	landscape	Large trees and green fields surrounding decorative structures made of marble.
https://live.staticflickr.com/8143/7635882904_c2e7120fd8_h.jpg	sea	There is a large sea by the factory that you could hardly see what is beyond.
https://live.staticflickr.com/523/32274311111_c9e143ce75_f.jpg	people	There are a couple of families with young childern scattered down the beach. They are set up with beach chairs and umbrellas, and playing in the sand bar above the shoreline. Most everyone is wearing clothing and not swim attire.
https://live.staticflickr.com/2281/2316309232_e34c43222b_o.jpg	building	There are a few towers surrounding the desert, some of them are control tower.
https://live.staticflickr.com/3191/5777256489_f12f6bc1ff_4k.jpg	people	Four women wearing a black cape, black hat and white shirt smiles at us as they offers a glass of wine decanted from the barrels arranged all about her.
https://live.staticflickr.com/7545/15540153614_27359c1f7e_o.jpg	art	A structure made of stained glass rectangles decorates the boardwalk area making an artistic statement.
https://live.staticflickr.com/65535/49933532572_6c8524c125_f.jpg	plants	There are a few small, yet brightly colored plants located near the buildings in the alleyway, giving a pop of color.
https://live.staticflickr.com/4007/4330385587_6e21f7214c_o.jpg	sea	The sea is near the sandy shore and it is vast and goes on for a long while. The water is dark and the horizon is wide open.
https://live.staticflickr.com/4416/36113665940_a6e6790396_f.jpg	building	It indicates a hotel as shown by people having their meals
https://live.staticflickr.com/3415/3428504146_9138ace8d4_o.jpg	street	In the middle of the forest is a long dirt path that goes up to a large incline.
https://live.staticflickr.com/65535/51098873978_8544f12074_o.jpg	weather	The weather is sunny and warm. There are lines of clouds in the sky. You can see the bright round sun from above.
https://live.staticflickr.com/4590/38224448485_247de26ec9_o.jpg	interior	The inside of this house is filled with items. The floor has wooden tiles. There is a red couch next to the white piano.
https://live.staticflickr.com/6203/6048567041_693f07f6f6_o.jpg	weather	The weather appears to be sunny. The sky is filled with clouds. The sun is not visible above.
https://live.staticflickr.com/342/19968950716_280fdb1a07_o.jpg	location	A nice wide wood planked boardwalk is seen here, extending out into the lake, made so persons can either fish here, or just enjoy the lake.
https://live.staticflickr.com/8039/7888098334_a523dcf42d_b.jpg	people	People can be seen locking their bikes on the sidewalk, walking with their families, carrying shopping bags, and merely window shopping down the strip of stores presented.
https://live.staticflickr.com/5270/5863147702_1868ff4384_k.jpg	furniture	There are many shelves in this room. You can see multiple printer and fax machines on the table.
https://live.staticflickr.com/866/40737323375_16d27347c2_o.jpg	trees	There is some tall pine trees at the park. There are also some small trees that have some white flowers.
https://live.staticflickr.com/2040/2332736968_0af258151d_k.jpg	people	There are four people inside the car.  Three of them are looking forward through the windshield while the fourth person is staring at her lap.
https://live.staticflickr.com/65535/48396234717_0b683e36b7_o.jpg	interior	The inside of this room is huge. There are benches in the middle. The walls are colored tan, appears to be stone material.
https://live.staticflickr.com/4784/26858849618_fa0806eae2_o.jpg	trees	There are different types trees alongside the buildings and also beside the streets
https://live.staticflickr.com/4703/26283343138_4de0339902_o.jpg	cars	There are many cars on the road. Some cars are parked on the side of the street. You can also see more cars in the distance.
https://live.staticflickr.com/4080/4770435907_f3306422a1_k.jpg	interior	There is a unique pattern on the floor. The rug is red and gold. Lights are everywhere in this hotel. It looks very bright.
https://live.staticflickr.com/65535/48680554332_02597b0e0c_o.jpg	weather	The sky is grey here.  The day looks like it is overcast and gloomy.  The sun is not visible and not casting much sunlight here.
https://live.staticflickr.com/740/31900876463_1820c9f38f_f.jpg	people	To the side of the image, there is a small group of people that can be seen standing closer to the cliff side and peering off into the distance.
https://live.staticflickr.com/65535/51126510691_75885e0d82_o.jpg	landscape	There are beautiful stones that can be used by hikers
https://live.staticflickr.com/3515/3907844126_17787015bf_b.jpg	trees	There are various types of trees surrounding the residential building
https://live.staticflickr.com/2528/3988866612_9e85f0ee2c_k.jpg	weather	It is day time, but the sun is not shining through.  The sky is hazy and a grey color.  It is overcast and dull.
https://live.staticflickr.com/5301/5627484469_d107d61985_o.jpg	people	There are many people walking along one of the bridges. Some of them are tourists looking at the river view.
https://live.staticflickr.com/4008/4180597233_ce2cd04d6b_o.jpg	people	There are people filling the available tables and chairs that are situated in the outdoors of the space featured to celebrate the 'Bryant Park Fall Festival.'
https://live.staticflickr.com/3531/3949252574_58dc5befbe_o.jpg	paintings	There are murals of graffiti covering the walls of this corridor.
https://live.staticflickr.com/5177/5487104966_8ce02a54ae_o.jpg	arthitecture	There are columns in this building that give it an old romen feel. The walkthroughs into other hallways have arched ceilings.
https://live.staticflickr.com/4152/5021219218_fc0e6a92a5_o.jpg	trees	There are trees in the distance. The trees are grouped in bunches. It appears to be a forest in the distance.
https://live.staticflickr.com/4660/40123776722_e92e823a8b_o.jpg	people	Two men are standing on a catwalk and looking down toward to floor.
https://live.staticflickr.com/2924/14438890793_c7d0ec3773_f.jpg	location	I am inside an old house that has a lot of paintings that are peeling off the walls.
https://live.staticflickr.com/2028/2171422931_1be4a56ea5_5k.jpg	arthitecture	Chinese type architecture is seen here, the buildings have distinctive roof designs which sweep upward at the ends.
https://live.staticflickr.com/1874/44680334671_a08cd10343_o.jpg	houses	A home with victorian type features sits back from a street, it has tan railing, Black steps, and a smaller upper floor with gabled attic or loft area.
https://live.staticflickr.com/962/42043563041_0de5a194cf_o.jpg	paintings	Many hundreds of oil paintings have been set up around the periphery of the plaza by artists eager to sell and exhibit them.
https://live.staticflickr.com/4614/39633978395_6b494d852f_f.jpg	building	There is several buildings and some look like church since they have a cross at the top
https://live.staticflickr.com/975/27380721117_e56cae1965_o.jpg	cars	There are many cars parked on the side of the road. Majority of the cars are colored black, while a few are silver.
https://live.staticflickr.com/719/32424292394_7a74c8ec92_o.jpg	people	A person dressed in black wears glasses. They stand on the steps, painting the walls. Their right arm is held up.
https://live.staticflickr.com/7875/32645414218_32eeaf5500_o.jpg	sea	There are various swimming pools outside the building and people sitting beside
https://live.staticflickr.com/2917/33470739551_430aa2b000_o.jpg	weather	The sky appears to be clear and warm. The bright round sun is shining on the lake. There are also clouds above.
https://live.staticflickr.com/3022/3019158670_d3f8a0a49e_o.jpg	furniture	There is a lot of furniture which is arranged in a restaurant such as tables and chair
https://live.staticflickr.com/65535/51344417393_07e3b479d9_o.jpg	mountains	A snow covered mountain seems treeless, almost entirely can be seen against a blue sky. it rises tall above forests.
https://live.staticflickr.com/65535/50200035187_064ec8e8e5_o.jpg	people	There are a couple of people near the base of the monument who appear to be taking pictures or have equipment for video.
https://live.staticflickr.com/1968/45058222352_53ff978b54_f.jpg	lake	The body of water appears to be a lake.  It seems to be surrounded by land and trees on all sides.  The water in the lake is a dark color.
https://live.staticflickr.com/65535/48680330311_9ea2c1b306_o.jpg	arthitecture	The architecture of the buildings is very Eastern Asian in design.  There are very fancy Asian style roofs that are typically seen on palaces in Eastern Asia.
https://live.staticflickr.com/3352/3506048809_751918df38_k.jpg	trees	There is a small tree that is planted in the courtyard area. It has a very skinny trunk, and a small patch of dirt at the bottom.
https://live.staticflickr.com/1611/24479140116_4677b0f461_o.jpg	arthitecture	This building is of older design.  The yard is surrounded on three sides by fence walls giving the yard a feeling of closure where null actually exists.
https://live.staticflickr.com/4659/24871371077_4fc859d66f_o.jpg	location	A rocky sea shore is seen here, waves come upon it and the rock here is light gray in color.
https://live.staticflickr.com/7684/16443977943_c5a2f0b4c4_h.jpg	landscape	The landscape is dominated by a city scape. There is a bridge and many lit up buildings of all different heights in the view.
https://live.staticflickr.com/6077/6120232396_2468f2bcf1_o.jpg	weather	The sky is bright blue with the sun shining, and no clouds of any kind, and no precipitation.
https://live.staticflickr.com/4200/34787301133_9c2706a812_f.jpg	weather	The weather appears to be cloudy. The sky is covered with cloud. You can see a hint of blue above.
https://live.staticflickr.com/65535/48513206571_aabf1ffc80_o.jpg	interior	The inside of this convention is huge. The area seems to stretch far and wide. There are a lot of plants placed in this area.
https://live.staticflickr.com/1432/912725662_a4139e91b5_o.jpg	monuments	At the top of the building is a plaque telling about the history of the mountain.
https://live.staticflickr.com/1828/42034123135_90c3ff39fc_o.jpg	garden	There are some flower gardens that are directly below that are up close to the building the person is standing on.
https://live.staticflickr.com/723/32596354671_0b182f6eec_f.jpg	weather	It appears to be snowing. The ground is partly covered with snow. The sky looks dim and gloomy.
https://live.staticflickr.com/5168/5336078974_64cf806696_k.jpg	trees	There are different types of tall trees at the backyard of the houses
https://live.staticflickr.com/2078/1808414579_80fb16a97f_6k.jpg	activity	The inside of a store with multiple different objects that are currently for sale in an Asian currency.
https://live.staticflickr.com/4007/4233745350_fa625f246f_k.jpg	weather	The weather appears to be sunny and warm. The sky is crystal clear and blue. No clouds are visible in the sky.
https://live.staticflickr.com/4132/5012644606_a96c9e3ba2_k.jpg	landscape	There is a large lake on one side and a circular paved walkway surrounding a gated structure.
https://live.staticflickr.com/3130/3167004859_3607f9aa38_o.jpg	sea	Off to at least one side you can see a sea with no horizon, you can be sure there is a sea when you look at the size of the large ships, which need a large sea on which to navigate.
https://live.staticflickr.com/1828/28100998037_47aeb2145a_4k.jpg	street	From below our vantage point a two-lane highway makes several switchback turns just feet from the edge of a cliff.
https://live.staticflickr.com/65535/48691322668_db964db2e3_f.jpg	plants	Several large rectangular planters separate the bar from the dining area along a length of over a hundred feet.
https://live.staticflickr.com/2441/32785817102_d95379287d_f.jpg	people	Two bike riders are standing around on the flat piece of land right beside their bikes.
https://live.staticflickr.com/8057/29320476674_da4f2c1b07_f.jpg	building	there is a big beautiful building that looks like a mall
https://live.staticflickr.com/4003/4546018745_c341f525ea_o.jpg	landscape	There is a wide open farm land that has a large space of grape vines in it suggesting it is a vineyard. There are fences and dirt roads and fields around the area.
https://live.staticflickr.com/8769/17116043018_658b66f51e_f.jpg	interior	It looks like an underground tunnel since it is dark
https://live.staticflickr.com/65535/48679994513_61466942ab_o.jpg	people	People are taking the elevator to their location. You can see a lot of people in the distance from both angles.
https://live.staticflickr.com/3457/3353181970_6736b61147_k.jpg	sea	In the distance past cacti, we see a wide light blue sea with white caps, extending far. The surface is a little rough, likely this is part of an ocean.
https://live.staticflickr.com/4878/32182879578_7e5ad0eaee_f.jpg	building	The buildings shown here are around four or five stories tall, possibly apartments for families or it could be dorms as well on a university campus.
https://live.staticflickr.com/65535/52133354754_7003210caa_f.jpg	trees	There are about a dozen trees, total, visible in every direction.
https://live.staticflickr.com/65535/50673856387_72a6cec306_o.jpg	trees	There are many trees around this area. Some are small, as some are big. There are small bushes of trees planted in front of the building.
https://live.staticflickr.com/3639/3471104717_1400d20a75_h.jpg	people	There are two men in worker outfits that are looking at the Christmas lights at the city.
https://live.staticflickr.com/3154/2806393128_30b3b90f9f_b.jpg	plants	There are several plants on the outside of the window.  The plants have green leaves and are several feet away from the window.
https://live.staticflickr.com/8498/8339744034_3eb118a236_o.jpg	art	There is a statue at the center of the park that is covered in graffiti
https://live.staticflickr.com/7036/6808964772_333233371b_o.jpg	rivers	To the side of the photo, one can see a large water way with people jumping in to swim in the distance.
https://live.staticflickr.com/4297/35453247033_6dbee638c6_o.jpg	plants	There are many red plants placed under the arches as decoration for the building.
https://live.staticflickr.com/2041/2092364001_d1a41c137b_5k.jpg	landscape	Beautiful fall trees that are changing color and colorful green plants surrounding stone walkways and stairs.
https://live.staticflickr.com/921/29359777328_3d987862d0_o.jpg	lake	The lake is filled with large and small boats all docked close together.
https://live.staticflickr.com/5001/5199962599_703805a213_k.jpg	trees	Tall forest trees are packed tightly together surroundin the entire lake area. They are golden in the sunlight and filled with yellow and gold leaves.
https://live.staticflickr.com/2736/4503222435_346e858596_o.jpg	art	Two pierces of sculpture sit at the waters' edge: an opening lotus and a lone standing monk.
https://live.staticflickr.com/5327/29888478404_0ef4b50bd8_f.jpg	trees	There are tall pine trees in between many different square fields of green. There are some patches of trees in the fields but mostly they are used to seperate the land. it looks like some of the trees might be turning colors.
https://live.staticflickr.com/1235/5135642893_4bbc511e3e_o.jpg	building	The main building is a combination of a columnar lighthouse, about 150-feet tall, and an attached brick keepers' house some two stories high.
https://live.staticflickr.com/3183/2521841664_56c03650a8_3k.jpg	cars	A dark blue 4 door car is parked near a red truck. The car is a compact smaller type with gray hub caps.
https://live.staticflickr.com/4044/4181333014_87ef2d1f4e_o.jpg	people	A woman is sitting on a bench looking at the city across from the river.
https://live.staticflickr.com/7512/15152618414_3947942640_f.jpg	trees	Despite the extensive space between, the image location is plotted with tall standing trees that are displaying a leafy change of color from green to red and yellow, which may suggest a change of seasons.
https://live.staticflickr.com/2398/2269778242_3d9102fac9_o.jpg	plants	There are many trees all around and most appear to be pine trees.  There are also a couple of very large pines trees in the foreground of the image.
https://live.staticflickr.com/1875/44418096451_96bc50ff47_b.jpg	houses	A row of houses along the water have garages and also many second-story windows from which the sky can be seen morning and night.
https://live.staticflickr.com/4106/5002196290_c240027b1e_b.jpg	trees	Very dark leaved trees are visible with gray bark, they are in a sort of park like area, with mown grass below them.
https://live.staticflickr.com/1973/44985010902_a4188bae4f_f.jpg	activity	The data storage center manages and monitors data storage within the site.
https://live.staticflickr.com/3721/9067719553_57a02e34de_f.jpg	interior	We are inside a flight simulator, notice all the buttons, knobs, and panels, there is also a label describing that this was used by the RAF or Royal Air Force.
https://live.staticflickr.com/4078/35281666950_1c3e24b75f_o.jpg	weather	It appears that the sun is setting. There are patches of clouds in the sky.
https://live.staticflickr.com/1739/27682680197_f8c9b04449_o.jpg	interior	The is a stair to this hot spring. You can take the stairs to the spring. The room is surrounded with wood. The stair and floor is stone.
https://live.staticflickr.com/3452/3829300655_bb42f11e38_o.jpg	happenings	There is a concert or show of some kind going on in the evening on a cement grounded area. There are people watching in chairs, some laying down looking like theve had too much fun and many others just relaxing and enjoying the show.
https://live.staticflickr.com/65535/51290806969_34a1c22172_o.jpg	small objects	There is a noticeable Cross structure that is erected and anchored at the height of this peak.
https://live.staticflickr.com/65535/50326354307_0fb4abdb29_o.jpg	fashion	There is a jacket hanging in a destroyed room. It looks like a bomb went off and the jacket still hangs just covered in white smudges and dust.
https://live.staticflickr.com/65535/49785175298_f6896a2974_f.jpg	what they are doing	People are walking up out of the metro area, leaving it to walk to their nearby destinations. Some people are also going into the station to board the train.
https://live.staticflickr.com/7271/7881405200_0dfc78fb4b_o.jpg	trees	Several large deciduous tree specimens are seen here, wide leaved, with dark green foliage with wide crowns and dark trunks.
https://live.staticflickr.com/8409/29261728321_7aace72627_o.jpg	building	A large black glass skyscraper, about 40 stories high, rises from the plaza where the bus has stopped,
https://live.staticflickr.com/4512/37277446134_2be2b1a0d7_o.jpg	weather	The weather is sunny and warm. The bright round sun is shining from above.
https://live.staticflickr.com/8476/8376660433_6c857c688a_h.jpg	arthitecture	A tall multi storied building with a convex front extends into and also reflects the sky with it's mirrored type windows
https://live.staticflickr.com/5583/31342276841_2d7a90f37b_f.jpg	lake	The lake stretches far and wide. The lake is close to houses along the line. These white house seems to stretch far.
https://live.staticflickr.com/3367/3223466856_5baace1708_k.jpg	building	The buildings featured in this image appear to be historical based on the chipped and faded conditions of the composition and paint. One building can even be observed as having a dense and leafy set of vines growing up the side walls of the structure.
https://live.staticflickr.com/4147/4977437414_b6a3cfd71d_o.jpg	mountains	Above here, are mountains, they extend high in the air, looking upward you can see they summit high up, we are at the base here.
https://live.staticflickr.com/3253/2725841959_aa08f45482_3k.jpg	people	The room is filled with boys in there in late teens or early twentys. They are all dressed in work out clothing of some kind mainly t-shirts and shorts or sweet pants.
https://live.staticflickr.com/2850/34309789965_abdda247c4_o.jpg	people	A group of men are recording a man spinning some sparklers at the beach with their cameras.
https://live.staticflickr.com/8421/7580650084_6202d481f4_h.jpg	corridor	large outdoor concrete corridor that allows access to multiple buildings. similar to an outdoor courtyard.
https://live.staticflickr.com/1221/5113455629_c2da7a4a38_k.jpg	trees	Though this desert is inhospitable to trees, small clumps of tiny trees have established cliffside colonies alone the canyon.
https://live.staticflickr.com/1330/827526958_0f97df48ee_o.jpg	weather	The weather appears to be warm and sunny. The sky is clear and blue. There are barely any clouds in the sky.
https://live.staticflickr.com/4854/44964855644_d353317e2b_h.jpg	rivers	The river stretches wide and far. The river is surrounded by trees. It is located in the middle of a city.
https://live.staticflickr.com/65535/51876368434_3560c0fb29_o.jpg	what they are doing	People are enjoying themselves. Some are walking around, as some are taking pictures with their phones.
https://live.staticflickr.com/3921/14999094169_a938006b93_k.jpg	building	There are some white buildings by the pier. They have some colorful barrels placed all over.
https://live.staticflickr.com/65535/50577505982_3eb9d9f9a9_o.jpg	plants	There is well-tended lush greenery surrounding the path. There is even a small pond with green lilipads in it in the foreground.
https://live.staticflickr.com/7856/39918686163_9236d8fc64_f.jpg	activity	A large crowd of people are waiting for something outside of a building.
https://live.staticflickr.com/2622/3965921332_b0059ae3c7_o.jpg	location	The area is a park and there is both a playground and swingset where the children can play.
https://live.staticflickr.com/4259/34753672343_190021894a_b.jpg	plants	There is a big farmyard with large scale vegetation which is very green
https://live.staticflickr.com/6067/6076343276_851fef9f96_b.jpg	trees	The image presents a close-up capture of a single tree that is situated behind a wooden bench that is positioned in the middle of a dirt road.
https://live.staticflickr.com/4783/40915760102_64762a39c0_f.jpg	building	There are several small homes seen from up above in what appears to be a small town along a frozen river.
https://live.staticflickr.com/8738/16732058009_9777e9b8f5_o.jpg	weather	The sky appears to be bright, blue and clear. The sun is shining bright in the sky.
https://live.staticflickr.com/2216/2087773367_291ad09c4f_6k.jpg	paintings	In the corner a wide tall painting in two panels with similar color takes up the whole corner, mostly. with wide gold framed area.
https://live.staticflickr.com/8055/8449169086_c48d1fd3ed_f.jpg	mountains	There are mountains rolling in the background far away from this wide open area. They are low and spanning a long way across.
https://live.staticflickr.com/5517/30839822185_26072517a1_o.jpg	people	There are many people packed closely together in a rave looking setting. They have glow sticks on them and look  like they are dancing together.
https://live.staticflickr.com/5001/5253553691_a777193d94_5k.jpg	weather	White and gray clouds gather over a mostly blue sky, which might indicate impending rain, though even if it does, it's unlikely to be immediate.
https://live.staticflickr.com/65535/50008069153_13a1d76cbe_f.jpg	weather	The weather seems to be radiant and warm. The sky is clear and blue. The sun is shining above.
https://live.staticflickr.com/7050/6816641704_e01f4ac2a1_b.jpg	building	There is a large standing building structure with three divided platforms protruding from a tower-like base.
https://live.staticflickr.com/7280/7442099802_3e34badc7e_h.jpg	interior	The inside of the gym looks big. The ceiling is wide. The wall is see through. The floor is wooden.
https://live.staticflickr.com/3655/3457915005_c38d5741a8_k.jpg	mountains	There are flat topped mountains all over made of a red rock. There are also some mountains made of grey rock.
https://live.staticflickr.com/3123/3192035994_97f0328aeb_k.jpg	rivers	The valley featured displays a close up capture of a flowing river of water that travels between the mountain ranges and underneath the concrete bridges shown.
https://live.staticflickr.com/4147/4970350875_095fb4eb49_o.jpg	people	The prominent feature in this pictured scene is the presence of the immense crowd of people that have collectively gathered to enjoy the festivities that this site has to offer to the visitors and their families.
https://live.staticflickr.com/65535/50616044112_16c02d16ca_f.jpg	building	There is a beautiful building which looks like a mall
https://live.staticflickr.com/3246/3016592215_c24b8b8561_o.jpg	people	Many people in a line inside of the building.  A few people are seen walking around the rest of the building.
https://live.staticflickr.com/3102/2746475562_293595af0f_4k.jpg	arthitecture	The architecture appears Japanese.  There is a low central hallway down the middle of the buildings with one large step up into all of the rooms off the central hallway.
https://live.staticflickr.com/4134/4741634882_5047b71050_h.jpg	building	The city is covered in a lot of tall modern buildings that are made of glass with the tallest having a red sign.
https://live.staticflickr.com/5600/29692485643_7f9776c187_f.jpg	trees	Outside the mouth of the cave you can see lush wide leaved deciduous trees growing with thin brown trunks and green leaves.
https://live.staticflickr.com/725/23562404111_aa0c054edb_f.jpg	trees	There are many trees in this park. Trees are surrounding the small lakes. You can see more trees in the distance.
https://live.staticflickr.com/6081/6053701440_c862ef6829_o.jpg	building	It is a tall building that is made of bricks and a large wooden door at the back.
https://live.staticflickr.com/6093/6311419565_1937b6ff11_b.jpg	furniture	3 long white benches are visible. They are long and painted, they are made from boards and look out on the small lake here.
https://live.staticflickr.com/4147/5224364116_1fe75540d5_o.jpg	weather	There is no current precipitation, but it has snowed recently. The cars are all still covered with snow. The sky is still fairly cloudy.
https://live.staticflickr.com/4841/31280647887_4e0f092772_f.jpg	monuments	There is a greenish blue monument depicting God riding on a horse in the middle of the square.
https://live.staticflickr.com/8755/28380719131_5c237c14b8_f.jpg	weather	The sky is filled with cloud. It seems like it is about to rain. You can barely see any blue in the sky.
https://live.staticflickr.com/8070/8224557463_ca387e8571_o.jpg	sea	The ocean is nearby a clif of short grass and rocky land.There is a rocky clif leading down to the shore.  The water is dark blue and goes on along the horizon for along while.
https://live.staticflickr.com/4172/34502849775_4d71a58869_o.jpg	weather	The sun is shining from above. The sky is clear and blue. There are patches of clouds in the sky.
https://live.staticflickr.com/1312/4604834653_8c633c179c_4k.jpg	location	The area looks like a skate park that people can perform tricks with their skates.
https://live.staticflickr.com/4349/36391231336_4d479fc3f7_o.jpg	landscape	The lake is surrounded by many hundreds of pine trees that march right up to the waters' edge.
https://live.staticflickr.com/2308/2227324699_4dda44280e_o.jpg	activity	The appearance of this floor of the warehouse has been set up to produce a music video rather than a performance, due to the setup. While there are no people here, it is most likely early setup before the band and support staff and director is on set.
https://live.staticflickr.com/3281/3032898442_f532cf630a_o.jpg	trees	Willows of various sizes and types grow well along the water here, their wider green leaves poking out from dark branches.
https://live.staticflickr.com/4147/5096030208_76ee6f1550_o.jpg	sea	This is taken along the sea.  The sea spreads out for a large portion of the picture and goes all the way to the horizon.
https://live.staticflickr.com/4020/4322198616_c80c093557_b.jpg	location	This is the view from inside the top floor of an abandoned building in a rural area.  There are windows on all four walls and train tracks can be seen outside some of them.  There are small trees outside except on the tracks.
